

 ---------------------------PIR NO 1--------------------------------- 

Started at 2018-01-28 13:19:00.472408
[Pir no. 1 2018-01-28] On from 13:21:42.193193 to 13:21:42.203851 for 0:00:00.010658. Cumulative t_on / t_off is 0.5394253340780929
[Pir no. 1 2018-01-28] On from 13:21:42.213236 to 13:21:42.223984 for 0:00:00.010748. Cumulative t_on / t_off is 0.5393255330120739
[Pir no. 1 2018-01-28] On from 13:21:42.233252 to 13:21:42.244019 for 0:00:00.010767. Cumulative t_on / t_off is 0.5392920006114739
[Pir no. 1 2018-01-28] On from 13:21:42.253285 to 13:21:42.264030 for 0:00:00.010745. Cumulative t_on / t_off is 0.5392513824415966
[Pir no. 1 2018-01-28] On from 13:21:42.273321 to 13:21:42.284107 for 0:00:00.010786. Cumulative t_on / t_off is 0.539218069277266
[Pir no. 1 2018-01-28] On from 13:21:42.293318 to 13:21:42.304150 for 0:00:00.010832. Cumulative t_on / t_off is 0.539238363190459
[Pir no. 1 2018-01-28] On from 13:21:42.313376 to 13:21:42.324149 for 0:00:00.010773. Cumulative t_on / t_off is 0.5392296369590082
[Pir no. 1 2018-01-28] On from 13:21:42.333341 to 13:21:42.344124 for 0:00:00.010783. Cumulative t_on / t_off is 0.5392383201593728
[Pir no. 1 2018-01-28] On from 13:21:42.353412 to 13:21:42.364155 for 0:00:00.010743. Cumulative t_on / t_off is 0.5391920854510712
[Pir no. 1 2018-01-28] On from 13:21:42.373441 to 13:21:42.384268 for 0:00:00.010827. Cumulative t_on / t_off is 0.539178256592873
[Pir no. 1 2018-01-28] On from 13:21:42.393447 to 13:21:42.404195 for 0:00:00.010748. Cumulative t_on / t_off is 0.5391811646567573
[Pir no. 1 2018-01-28] On from 13:21:42.413532 to 13:21:42.424226 for 0:00:00.010694. Cumulative t_on / t_off is 0.539101315415089
[Pir no. 1 2018-01-28] On from 13:21:42.433538 to 13:21:42.444267 for 0:00:00.010729. Cumulative t_on / t_off is 0.5390454579925087
[Pir no. 1 2018-01-28] On from 13:21:42.453566 to 13:21:42.464277 for 0:00:00.010711. Cumulative t_on / t_off is 0.5389898998778784
[Pir no. 1 2018-01-28] On from 13:21:42.473559 to 13:21:42.484289 for 0:00:00.010730. Cumulative t_on / t_off is 0.5389492760163027
[Pir no. 1 2018-01-28] On from 13:21:42.493603 to 13:21:42.504435 for 0:00:00.010832. Cumulative t_on / t_off is 0.5389313900611306
[Pir no. 1 2018-01-28] On from 13:21:42.513634 to 13:21:42.524410 for 0:00:00.010776. Cumulative t_on / t_off is 0.5389386218868539
[Pir no. 1 2018-01-28] On from 13:21:42.533615 to 13:21:42.544477 for 0:00:00.010862. Cumulative t_on / t_off is 0.5389715976396869
[Pir no. 1 2018-01-28] On from 13:21:42.553633 to 13:21:42.564511 for 0:00:00.010878. Cumulative t_on / t_off is 0.5390267289534657
[Pir no. 1 2018-01-28] On from 13:21:42.573691 to 13:21:42.584559 for 0:00:00.010868. Cumulative t_on / t_off is 0.5390674705365529
[Pir no. 1 2018-01-28] On from 13:21:42.593721 to 13:21:42.604518 for 0:00:00.010797. Cumulative t_on / t_off is 0.5390925505921181
[Pir no. 1 2018-01-28] On from 13:21:42.613796 to 13:21:42.624512 for 0:00:00.010716. Cumulative t_on / t_off is 0.5390514978351345
[Pir no. 1 2018-01-28] On from 13:21:42.633837 to 13:21:42.644639 for 0:00:00.010802. Cumulative t_on / t_off is 0.5390211169449345
[Pir no. 1 2018-01-28] On from 13:21:42.653897 to 13:21:42.664566 for 0:00:00.010669. Cumulative t_on / t_off is 0.5389747285223104
[Pir no. 1 2018-01-28] On from 13:21:42.673903 to 13:21:42.684598 for 0:00:00.010695. Cumulative t_on / t_off is 0.53891089240062
[Pir no. 1 2018-01-28] On from 13:21:42.693959 to 13:21:42.704642 for 0:00:00.010683. Cumulative t_on / t_off is 0.538836475440981
[Pir no. 1 2018-01-28] On from 13:21:42.713966 to 13:21:42.724667 for 0:00:00.010701. Cumulative t_on / t_off is 0.5387815971596317
[Pir no. 1 2018-01-28] On from 13:21:42.733972 to 13:21:42.744684 for 0:00:00.010712. Cumulative t_on / t_off is 0.5387373590042784
[Pir no. 1 2018-01-28] On from 13:21:42.754022 to 13:21:42.764748 for 0:00:00.010726. Cumulative t_on / t_off is 0.5386877117603511
[Pir no. 1 2018-01-28] On from 13:21:42.774010 to 13:21:42.784860 for 0:00:00.010850. Cumulative t_on / t_off is 0.5386968324932844
[Pir no. 1 2018-01-28] On from 13:21:42.794025 to 13:21:42.804896 for 0:00:00.010871. Cumulative t_on / t_off is 0.5387423694868589
[Pir no. 1 2018-01-28] On from 13:21:42.814078 to 13:21:42.824880 for 0:00:00.010802. Cumulative t_on / t_off is 0.5387634117295952
[Pir no. 1 2018-01-28] On from 13:21:42.834106 to 13:21:42.844948 for 0:00:00.010842. Cumulative t_on / t_off is 0.5387803430593044
[Pir no. 1 2018-01-28] On from 13:21:42.854114 to 13:21:42.864925 for 0:00:00.010811. Cumulative t_on / t_off is 0.5388074063208473
[Pir no. 1 2018-01-28] On from 13:21:42.874166 to 13:21:42.884934 for 0:00:00.010768. Cumulative t_on / t_off is 0.5388004294140805
[Pir no. 1 2018-01-28] On from 13:21:42.894167 to 13:21:42.904943 for 0:00:00.010776. Cumulative t_on / t_off is 0.5387974407694749
[Pir no. 1 2018-01-28] On from 13:21:42.914225 to 13:21:42.924992 for 0:00:00.010767. Cumulative t_on / t_off is 0.5387783740025316
[Pir no. 1 2018-01-28] On from 13:21:42.934232 to 13:21:42.945007 for 0:00:00.010775. Cumulative t_on / t_off is 0.5387736880486217
[Pir no. 1 2018-01-28] On from 13:21:42.954300 to 13:21:42.964998 for 0:00:00.010698. Cumulative t_on / t_off is 0.538732741617357
[Pir no. 1 2018-01-28] On from 13:21:42.974311 to 13:21:42.984987 for 0:00:00.010676. Cumulative t_on / t_off is 0.5386849964788434
[Pir no. 1 2018-01-28] On from 13:21:42.994354 to 13:21:43.005161 for 0:00:00.010807. Cumulative t_on / t_off is 0.5386532893860072
[Pir no. 1 2018-01-28] On from 13:21:43.014409 to 13:21:43.025264 for 0:00:00.010855. Cumulative t_on / t_off is 0.5386673035586339
